Specimen Collection Date,Age Group,New Confirmed Cases,Cumulative Confirmed Cases,Last Updated at
2020/04/06,18-20,1,12,02/02/2021 02:15:04 PM
2020/04/07,18-20,1,13,02/02/2021 02:15:04 PM
2020/04/08,18-20,1,14,02/02/2021 02:15:04 PM
2020/04/09,18-20,1,15,02/02/2021 02:15:04 PM
2020/04/10,18-20,0,15,02/02/2021 02:15:04 PM
2020/04/11,18-20,1,16,02/02/2021 02:15:04 PM
2020/04/12,18-20,1,17,02/02/2021 02:15:04 PM
2020/04/13,18-20,0,17,02/02/2021 02:15:04 PM
2020/04/14,18-20,1,18,02/02/2021 02:15:04 PM
2020/04/15,18-20,0,18,02/02/2021 02:15:04 PM
2020/04/16,18-20,2,20,02/02/2021 02:15:04 PM
2020/04/17,18-20,1,21,02/02/2021 02:15:04 PM
2020/04/18,18-20,0,21,02/02/2021 02:15:04 PM
2020/04/19,18-20,0,21,02/02/2021 02:15:04 PM
2020/04/20,18-20,1,22,02/02/2021 02:15:04 PM
2020/04/21,18-20,2,24,02/02/2021 02:15:04 PM
2020/04/22,18-20,0,24,02/02/2021 02:15:04 PM
2020/04/23,18-20,0,24,02/02/2021 02:15:04 PM
2020/04/24,18-20,1,25,02/02/2021 02:15:04 PM
2020/04/25,18-20,0,25,02/02/2021 02:15:04 PM
2020/04/26,18-20,0,25,02/02/2021 02:15:04 PM
2020/04/27,18-20,1,26,02/02/2021 02:15:04 PM
2020/04/28,18-20,7,33,02/02/2021 02:15:04 PM
2020/04/29,18-20,3,36,02/02/2021 02:15:04 PM
2020/04/30,18-20,0,36,02/02/2021 02:15:04 PM
2020/05/01,18-20,1,37,02/02/2021 02:15:04 PM
2020/05/02,18-20,2,39,02/02/2021 02:15:04 PM
2020/05/03,18-20,0,39,02/02/2021 02:15:04 PM
2020/05/04,18-20,0,39,02/02/2021 02:15:04 PM
2020/05/05,18-20,2,41,02/02/2021 02:15:04 PM
2020/05/06,18-20,2,43,02/02/2021 02:15:04 PM
2020/05/07,18-20,1,44,02/02/2021 02:15:04 PM
2020/05/08,18-20,1,45,02/02/2021 02:15:04 PM
2020/05/09,18-20,1,46,02/02/2021 02:15:04 PM
2020/05/10,18-20,1,47,02/02/2021 02:15:04 PM
2020/05/11,18-20,0,47,02/02/2021 02:15:04 PM
2020/05/12,18-20,1,48,02/02/2021 02:15:04 PM
2020/05/13,18-20,1,49,02/02/2021 02:15:04 PM
2020/05/14,18-20,1,50,02/02/2021 02:15:04 PM
2020/05/15,18-20,0,50,02/02/2021 02:15:04 PM
2020/05/16,18-20,0,50,02/02/2021 02:15:04 PM
2020/05/17,18-20,0,50,02/02/2021 02:15:04 PM
2020/05/18,18-20,2,52,02/02/2021 02:15:04 PM
2020/05/19,18-20,6,58,02/02/2021 02:15:04 PM
2020/05/20,18-20,2,60,02/02/2021 02:15:04 PM
2020/05/21,18-20,2,62,02/02/2021 02:15:04 PM
2020/05/22,18-20,1,63,02/02/2021 02:15:04 PM
2020/05/23,18-20,0,63,02/02/2021 02:15:04 PM
2020/05/24,18-20,1,64,02/02/2021 02:15:04 PM
2020/05/25,18-20,3,67,02/02/2021 02:15:04 PM
2020/05/26,18-20,3,70,02/02/2021 02:15:04 PM
2020/05/27,18-20,2,72,02/02/2021 02:15:04 PM
2020/05/28,18-20,1,73,02/02/2021 02:15:04 PM
2020/05/29,18-20,1,74,02/02/2021 02:15:04 PM
2020/05/30,18-20,1,75,02/02/2021 02:15:04 PM
2020/05/31,18-20,3,78,02/02/2021 02:15:04 PM
2020/06/01,18-20,1,79,02/02/2021 02:15:04 PM
2020/06/02,18-20,1,80,02/02/2021 02:15:04 PM
2020/06/03,18-20,2,82,02/02/2021 02:15:04 PM
2020/06/04,18-20,2,84,02/02/2021 02:15:04 PM
2020/06/05,18-20,2,86,02/02/2021 02:15:04 PM
2020/06/06,18-20,1,87,02/02/2021 02:15:04 PM
2020/06/07,18-20,1,88,02/02/2021 02:15:04 PM
2020/06/08,18-20,2,90,02/02/2021 02:15:04 PM
2020/06/09,18-20,0,90,02/02/2021 02:15:04 PM
2020/06/10,18-20,3,93,02/02/2021 02:15:04 PM
2020/06/11,18-20,0,93,02/02/2021 02:15:04 PM
2020/06/12,18-20,1,94,02/02/2021 02:15:04 PM
2020/06/13,18-20,2,96,02/02/2021 02:15:04 PM
2020/06/14,18-20,1,97,02/02/2021 02:15:04 PM
2020/06/15,18-20,3,100,02/02/2021 02:15:04 PM
2020/06/16,18-20,5,105,02/02/2021 02:15:04 PM
2020/06/17,18-20,2,107,02/02/2021 02:15:04 PM
2020/06/18,18-20,1,108,02/02/2021 02:15:04 PM
2020/06/19,18-20,1,109,02/02/2021 02:15:04 PM
2020/06/20,18-20,2,111,02/02/2021 02:15:04 PM
2020/06/21,18-20,3,114,02/02/2021 02:15:04 PM
2020/06/22,18-20,1,115,02/02/2021 02:15:04 PM
2020/06/23,18-20,1,116,02/02/2021 02:15:04 PM
2020/06/24,18-20,1,117,02/02/2021 02:15:04 PM
2020/06/25,18-20,2,119,02/02/2021 02:15:04 PM
2020/06/26,18-20,5,124,02/02/2021 02:15:04 PM
2020/06/27,18-20,1,125,02/02/2021 02:15:04 PM
2020/06/28,18-20,1,126,02/02/2021 02:15:04 PM
2020/06/29,18-20,2,128,02/02/2021 02:15:04 PM
2020/06/30,18-20,5,133,02/02/2021 02:15:04 PM
2020/07/01,18-20,3,136,02/02/2021 02:15:04 PM
2020/07/02,18-20,3,139,02/02/2021 02:15:04 PM
2020/07/03,18-20,3,142,02/02/2021 02:15:04 PM
2020/07/04,18-20,2,144,02/02/2021 02:15:04 PM
2020/07/05,18-20,0,144,02/02/2021 02:15:04 PM
2020/07/06,18-20,4,148,02/02/2021 02:15:04 PM
2020/07/07,18-20,4,152,02/02/2021 02:15:04 PM
2020/07/08,18-20,3,155,02/02/2021 02:15:04 PM
2020/07/09,18-20,8,163,02/02/2021 02:15:04 PM
2020/07/10,18-20,8,171,02/02/2021 02:15:04 PM
2020/07/11,18-20,3,174,02/02/2021 02:15:04 PM
2020/07/12,18-20,1,175,02/02/2021 02:15:04 PM
2020/07/13,18-20,7,182,02/02/2021 02:15:04 PM
2020/07/14,18-20,4,186,02/02/2021 02:15:04 PM
2020/07/15,18-20,3,189,02/02/2021 02:15:04 PM
2020/07/16,18-20,9,198,02/02/2021 02:15:04 PM
2020/07/17,18-20,5,203,02/02/2021 02:15:04 PM
2020/07/18,18-20,1,204,02/02/2021 02:15:04 PM
2020/07/19,18-20,3,207,02/02/2021 02:15:04 PM
2020/07/20,18-20,7,214,02/02/2021 02:15:04 PM
2020/07/21,18-20,2,216,02/02/2021 02:15:04 PM
2020/07/22,18-20,3,219,02/02/2021 02:15:04 PM
2020/07/23,18-20,5,224,02/02/2021 02:15:04 PM
2020/07/24,18-20,4,228,02/02/2021 02:15:04 PM
2020/07/25,18-20,3,231,02/02/2021 02:15:04 PM
2020/07/26,18-20,3,234,02/02/2021 02:15:04 PM
2020/07/27,18-20,4,238,02/02/2021 02:15:04 PM
2020/07/28,18-20,7,245,02/02/2021 02:15:04 PM
2020/07/29,18-20,3,248,02/02/2021 02:15:04 PM
2020/07/30,18-20,5,253,02/02/2021 02:15:04 PM
2020/07/31,18-20,7,260,02/02/2021 02:15:04 PM
2020/08/01,18-20,2,262,02/02/2021 02:15:04 PM
2020/08/02,18-20,4,266,02/02/2021 02:15:04 PM
2020/08/03,18-20,5,271,02/02/2021 02:15:04 PM
2020/08/04,18-20,1,272,02/02/2021 02:15:04 PM
2020/08/05,18-20,5,277,02/02/2021 02:15:04 PM
2020/08/06,18-20,5,282,02/02/2021 02:15:04 PM
2020/08/07,18-20,14,296,02/02/2021 02:15:04 PM
2020/08/08,18-20,2,298,02/02/2021 02:15:04 PM
2020/08/09,18-20,2,300,02/02/2021 02:15:04 PM
2020/08/10,18-20,7,307,02/02/2021 02:15:04 PM
2020/08/11,18-20,7,314,02/02/2021 02:15:04 PM
2020/08/12,18-20,8,322,02/02/2021 02:15:04 PM
2020/08/13,18-20,2,324,02/02/2021 02:15:04 PM
2020/08/14,18-20,1,325,02/02/2021 02:15:04 PM
2020/08/15,18-20,2,327,02/02/2021 02:15:04 PM
2020/08/16,18-20,1,328,02/02/2021 02:15:04 PM
2020/08/17,18-20,4,332,02/02/2021 02:15:04 PM
2020/08/18,18-20,1,333,02/02/2021 02:15:04 PM
2020/08/19,18-20,1,334,02/02/2021 02:15:04 PM
2020/08/20,18-20,3,337,02/02/2021 02:15:04 PM
2020/08/21,18-20,2,339,02/02/2021 02:15:04 PM
2020/08/22,18-20,1,340,02/02/2021 02:15:04 PM
2020/08/23,18-20,0,340,02/02/2021 02:15:04 PM
2020/08/24,18-20,2,342,02/02/2021 02:15:04 PM
2020/08/25,18-20,2,344,02/02/2021 02:15:04 PM
2020/08/26,18-20,3,347,02/02/2021 02:15:04 PM
2020/08/27,18-20,5,352,02/02/2021 02:15:04 PM
2020/08/28,18-20,0,352,02/02/2021 02:15:04 PM
2020/08/29,18-20,3,355,02/02/2021 02:15:04 PM
2020/08/30,18-20,2,357,02/02/2021 02:15:04 PM
2020/08/31,18-20,6,363,02/02/2021 02:15:04 PM
2020/09/01,18-20,1,364,02/02/2021 02:15:04 PM
2020/09/02,18-20,8,372,02/02/2021 02:15:04 PM
2020/09/03,18-20,8,380,02/02/2021 02:15:04 PM
2020/09/04,18-20,4,384,02/02/2021 02:15:04 PM
2020/09/05,18-20,3,387,02/02/2021 02:15:04 PM
2020/09/06,18-20,2,389,02/02/2021 02:15:04 PM
2020/09/07,18-20,1,390,02/02/2021 02:15:04 PM
2020/09/08,18-20,5,395,02/02/2021 02:15:04 PM
2020/09/09,18-20,1,396,02/02/2021 02:15:04 PM
2020/09/10,18-20,4,400,02/02/2021 02:15:04 PM
2020/09/11,18-20,1,401,02/02/2021 02:15:04 PM
2020/09/12,18-20,2,403,02/02/2021 02:15:04 PM
2020/09/13,18-20,1,404,02/02/2021 02:15:04 PM
2020/09/14,18-20,3,407,02/02/2021 02:15:04 PM
2020/09/15,18-20,2,409,02/02/2021 02:15:04 PM
2020/09/16,18-20,3,412,02/02/2021 02:15:04 PM
2020/09/17,18-20,4,416,02/02/2021 02:15:04 PM
2020/09/18,18-20,4,420,02/02/2021 02:15:04 PM
2020/09/19,18-20,2,422,02/02/2021 02:15:04 PM
2020/09/20,18-20,0,422,02/02/2021 02:15:04 PM
2020/09/21,18-20,1,423,02/02/2021 02:15:04 PM
2020/09/22,18-20,4,427,02/02/2021 02:15:04 PM
2020/09/23,18-20,2,429,02/02/2021 02:15:04 PM
2020/09/24,18-20,6,435,02/02/2021 02:15:04 PM
2020/09/25,18-20,3,438,02/02/2021 02:15:04 PM
2020/09/26,18-20,1,439,02/02/2021 02:15:04 PM
2020/09/27,18-20,1,440,02/02/2021 02:15:04 PM
2020/09/28,18-20,6,446,02/02/2021 02:15:04 PM
2020/09/29,18-20,1,447,02/02/2021 02:15:04 PM
2020/09/30,18-20,1,448,02/02/2021 02:15:04 PM
2020/10/01,18-20,0,448,02/02/2021 02:15:04 PM
2020/10/02,18-20,0,448,02/02/2021 02:15:04 PM
2020/10/03,18-20,1,449,02/02/2021 02:15:04 PM
2020/10/04,18-20,1,450,02/02/2021 02:15:04 PM
2020/10/05,18-20,0,450,02/02/2021 02:15:04 PM
2020/10/06,18-20,0,450,02/02/2021 02:15:04 PM
2020/10/07,18-20,1,451,02/02/2021 02:15:04 PM
2020/10/08,18-20,2,453,02/02/2021 02:15:04 PM
2020/10/09,18-20,1,454,02/02/2021 02:15:04 PM
2020/10/10,18-20,1,455,02/02/2021 02:15:04 PM
2020/10/11,18-20,0,455,02/02/2021 02:15:04 PM
2020/10/12,18-20,0,455,02/02/2021 02:15:04 PM
2020/10/13,18-20,1,456,02/02/2021 02:15:04 PM
2020/10/14,18-20,1,457,02/02/2021 02:15:04 PM
2020/10/15,18-20,2,459,02/02/2021 02:15:04 PM
2020/10/16,18-20,1,460,02/02/2021 02:15:04 PM
2020/10/17,18-20,0,460,02/02/2021 02:15:04 PM
2020/10/18,18-20,0,460,02/02/2021 02:15:04 PM
2020/10/19,18-20,0,460,02/02/2021 02:15:04 PM
2020/10/20,18-20,3,463,02/02/2021 02:15:04 PM
2020/10/21,18-20,0,463,02/02/2021 02:15:04 PM
2020/10/22,18-20,0,463,02/02/2021 02:15:04 PM
2020/10/23,18-20,1,464,02/02/2021 02:15:04 PM
2020/10/24,18-20,0,464,02/02/2021 02:15:04 PM
2020/10/25,18-20,2,466,02/02/2021 02:15:04 PM
2020/10/26,18-20,1,467,02/02/2021 02:15:04 PM
2020/10/27,18-20,4,471,02/02/2021 02:15:04 PM
2020/10/28,18-20,1,472,02/02/2021 02:15:04 PM
2020/10/29,18-20,3,475,02/02/2021 02:15:04 PM
2020/10/30,18-20,1,476,02/02/2021 02:15:04 PM
2020/10/31,18-20,0,476,02/02/2021 02:15:04 PM
2020/11/01,18-20,1,477,02/02/2021 02:15:04 PM
2020/11/02,18-20,5,482,02/02/2021 02:15:04 PM
2020/11/03,18-20,3,485,02/02/2021 02:15:04 PM
2020/11/04,18-20,0,485,02/02/2021 02:15:04 PM
2020/11/05,18-20,2,487,02/02/2021 02:15:04 PM
2020/11/06,18-20,3,490,02/02/2021 02:15:04 PM
2020/11/07,18-20,8,498,02/02/2021 02:15:04 PM
2020/11/08,18-20,1,499,02/02/2021 02:15:04 PM
2020/11/09,18-20,5,504,02/02/2021 02:15:04 PM
2020/11/10,18-20,1,505,02/02/2021 02:15:04 PM
2020/11/11,18-20,2,507,02/02/2021 02:15:04 PM
2020/11/12,18-20,4,511,02/02/2021 02:15:04 PM
2020/11/13,18-20,4,515,02/02/2021 02:15:04 PM
2020/11/14,18-20,0,515,02/02/2021 02:15:04 PM
2020/11/15,18-20,1,516,02/02/2021 02:15:04 PM
2020/11/16,18-20,4,520,02/02/2021 02:15:04 PM
2020/11/17,18-20,4,524,02/02/2021 02:15:04 PM
2020/11/18,18-20,8,532,02/02/2021 02:15:04 PM
2020/11/19,18-20,5,537,02/02/2021 02:15:04 PM
2020/11/20,18-20,4,541,02/02/2021 02:15:04 PM
2020/11/21,18-20,2,543,02/02/2021 02:15:04 PM
2020/11/22,18-20,2,545,02/02/2021 02:15:04 PM
2020/11/23,18-20,8,553,02/02/2021 02:15:04 PM
2020/11/24,18-20,7,560,02/02/2021 02:15:04 PM
2020/11/25,18-20,9,569,02/02/2021 02:15:04 PM
2020/11/26,18-20,2,571,02/02/2021 02:15:04 PM
2020/11/27,18-20,6,577,02/02/2021 02:15:04 PM
2020/11/28,18-20,4,581,02/02/2021 02:15:04 PM
2020/11/29,18-20,5,586,02/02/2021 02:15:04 PM
2020/11/30,18-20,7,593,02/02/2021 02:15:04 PM
2020/12/01,18-20,11,604,02/02/2021 02:15:04 PM
2020/12/02,18-20,12,616,02/02/2021 02:15:04 PM
2020/12/03,18-20,18,634,02/02/2021 02:15:04 PM
2020/12/04,18-20,8,642,02/02/2021 02:15:04 PM
2020/12/05,18-20,5,647,02/02/2021 02:15:04 PM
2020/12/06,18-20,2,649,02/02/2021 02:15:04 PM
2020/12/07,18-20,12,661,02/02/2021 02:15:04 PM
2020/12/08,18-20,9,670,02/02/2021 02:15:04 PM
2020/12/09,18-20,13,683,02/02/2021 02:15:04 PM
2020/12/10,18-20,13,696,02/02/2021 02:15:04 PM
2020/12/11,18-20,8,704,02/02/2021 02:15:04 PM
2020/12/12,18-20,3,707,02/02/2021 02:15:04 PM
2020/12/13,18-20,3,710,02/02/2021 02:15:04 PM
2020/12/14,18-20,13,723,02/02/2021 02:15:04 PM
2020/12/15,18-20,18,741,02/02/2021 02:15:04 PM
2020/12/16,18-20,16,757,02/02/2021 02:15:04 PM
2020/12/17,18-20,15,772,02/02/2021 02:15:04 PM
2020/12/18,18-20,6,778,02/02/2021 02:15:04 PM
2020/12/19,18-20,3,781,02/02/2021 02:15:04 PM
2020/12/20,18-20,2,783,02/02/2021 02:15:04 PM
2020/12/21,18-20,16,799,02/02/2021 02:15:04 PM
2020/12/22,18-20,18,817,02/02/2021 02:15:04 PM
2020/12/23,18-20,6,823,02/02/2021 02:15:04 PM
2020/12/24,18-20,9,832,02/02/2021 02:15:04 PM
2020/12/25,18-20,2,834,02/02/2021 02:15:04 PM
2020/12/26,18-20,6,840,02/02/2021 02:15:04 PM
2020/12/27,18-20,4,844,02/02/2021 02:15:04 PM
2020/12/28,18-20,14,858,02/02/2021 02:15:04 PM
2020/12/29,18-20,11,869,02/02/2021 02:15:04 PM
2020/12/30,18-20,13,882,02/02/2021 02:15:04 PM
2020/12/31,18-20,9,891,02/02/2021 02:15:04 PM
2021/01/01,18-20,3,894,02/02/2021 02:15:04 PM
2021/01/02,18-20,10,904,02/02/2021 02:15:04 PM
2021/01/03,18-20,12,916,02/02/2021 02:15:04 PM
2021/01/04,18-20,14,930,02/02/2021 02:15:04 PM
2021/01/05,18-20,18,948,02/02/2021 02:15:04 PM
2021/01/06,18-20,16,964,02/02/2021 02:15:04 PM
2021/01/07,18-20,12,976,02/02/2021 02:15:04 PM
2021/01/08,18-20,15,991,02/02/2021 02:15:04 PM
2021/01/09,18-20,8,999,02/02/2021 02:15:04 PM
2021/01/10,18-20,4,1003,02/02/2021 02:15:04 PM
2021/01/11,18-20,14,1017,02/02/2021 02:15:04 PM
2021/01/12,18-20,10,1027,02/02/2021 02:15:04 PM
2021/01/13,18-20,14,1041,02/02/2021 02:15:04 PM
2021/01/14,18-20,5,1046,02/02/2021 02:15:04 PM
2021/01/15,18-20,13,1059,02/02/2021 02:15:04 PM
2021/01/16,18-20,4,1063,02/02/2021 02:15:04 PM
2021/01/17,18-20,2,1065,02/02/2021 02:15:04 PM
2021/01/18,18-20,4,1069,02/02/2021 02:15:04 PM
2021/01/19,18-20,11,1080,02/02/2021 02:15:04 PM
2021/01/20,18-20,9,1089,02/02/2021 02:15:04 PM
2021/01/21,18-20,9,1098,02/02/2021 02:15:04 PM
2021/01/22,18-20,7,1105,02/02/2021 02:15:04 PM
2021/01/23,18-20,2,1107,02/02/2021 02:15:04 PM
2021/01/24,18-20,2,1109,02/02/2021 02:15:04 PM
2021/01/25,18-20,3,1112,02/02/2021 02:15:04 PM
2021/01/26,18-20,4,1116,02/02/2021 02:15:04 PM
2021/01/27,18-20,4,1120,02/02/2021 02:15:04 PM
2021/01/28,18-20,2,1122,02/02/2021 02:15:04 PM
2021/01/29,18-20,6,1128,02/02/2021 02:15:04 PM
2021/01/30,18-20,2,1130,02/02/2021 02:15:04 PM
2021/01/31,18-20,2,1132,02/02/2021 02:15:04 PM
2020/04/09,14-17,1,5,02/02/2021 02:15:04 PM
2020/04/10,14-17,1,6,02/02/2021 02:15:04 PM
2020/04/11,14-17,1,7,02/02/2021 02:15:04 PM
2020/04/12,14-17,0,7,02/02/2021 02:15:04 PM
2020/04/13,14-17,0,7,02/02/2021 02:15:04 PM
2020/04/14,14-17,0,7,02/02/2021 02:15:04 PM
2020/04/15,14-17,0,7,02/02/2021 02:15:04 PM
2020/04/16,14-17,1,8,02/02/2021 02:15:04 PM
2020/04/17,14-17,0,8,02/02/2021 02:15:04 PM
2020/04/18,14-17,0,8,02/02/2021 02:15:04 PM
2020/04/19,14-17,0,8,02/02/2021 02:15:04 PM
2020/04/20,14-17,0,8,02/02/2021 02:15:04 PM
2020/04/21,14-17,2,10,02/02/2021 02:15:04 PM
2020/04/22,14-17,2,12,02/02/2021 02:15:04 PM
2020/04/23,14-17,0,12,02/02/2021 02:15:04 PM
2020/04/24,14-17,0,12,02/02/2021 02:15:04 PM
2020/04/25,14-17,1,13,02/02/2021 02:15:04 PM
2020/04/26,14-17,0,13,02/02/2021 02:15:04 PM
2020/04/27,14-17,2,15,02/02/2021 02:15:04 PM
2020/04/28,14-17,2,17,02/02/2021 02:15:04 PM
2020/04/29,14-17,1,18,02/02/2021 02:15:04 PM
2020/04/30,14-17,2,20,02/02/2021 02:15:04 PM
2020/05/01,14-17,1,21,02/02/2021 02:15:04 PM
2020/05/02,14-17,3,24,02/02/2021 02:15:04 PM
2020/05/03,14-17,0,24,02/02/2021 02:15:04 PM
2020/05/04,14-17,3,27,02/02/2021 02:15:04 PM
2020/05/05,14-17,0,27,02/02/2021 02:15:04 PM
2020/05/06,14-17,1,28,02/02/2021 02:15:04 PM
2020/05/07,14-17,1,29,02/02/2021 02:15:04 PM
2020/05/08,14-17,2,31,02/02/2021 02:15:04 PM
2020/05/09,14-17,0,31,02/02/2021 02:15:04 PM
2020/05/10,14-17,0,31,02/02/2021 02:15:04 PM
2020/05/11,14-17,1,32,02/02/2021 02:15:04 PM
2020/05/12,14-17,1,33,02/02/2021 02:15:04 PM
2020/05/13,14-17,0,33,02/02/2021 02:15:04 PM
2020/05/14,14-17,1,34,02/02/2021 02:15:04 PM
2020/05/15,14-17,2,36,02/02/2021 02:15:04 PM
2020/05/16,14-17,0,36,02/02/2021 02:15:04 PM
2020/05/17,14-17,0,36,02/02/2021 02:15:04 PM
2020/05/18,14-17,1,37,02/02/2021 02:15:04 PM
2020/05/19,14-17,2,39,02/02/2021 02:15:04 PM
2020/05/20,14-17,3,42,02/02/2021 02:15:04 PM
2020/05/21,14-17,1,43,02/02/2021 02:15:04 PM
2020/05/22,14-17,0,43,02/02/2021 02:15:04 PM
2020/05/23,14-17,0,43,02/02/2021 02:15:04 PM
2020/05/24,14-17,0,43,02/02/2021 02:15:04 PM
2020/05/25,14-17,0,43,02/02/2021 02:15:04 PM
2020/05/26,14-17,4,47,02/02/2021 02:15:04 PM
2020/05/27,14-17,2,49,02/02/2021 02:15:04 PM
2020/05/28,14-17,0,49,02/02/2021 02:15:04 PM
2020/05/29,14-17,2,51,02/02/2021 02:15:04 PM
2020/05/30,14-17,1,52,02/02/2021 02:15:04 PM
2020/05/31,14-17,0,52,02/02/2021 02:15:04 PM
2020/06/01,14-17,0,52,02/02/2021 02:15:04 PM
2020/06/02,14-17,4,56,02/02/2021 02:15:04 PM
2020/06/03,14-17,0,56,02/02/2021 02:15:04 PM
2020/06/04,14-17,0,56,02/02/2021 02:15:04 PM
2020/06/05,14-17,0,56,02/02/2021 02:15:04 PM
2020/06/06,14-17,0,56,02/02/2021 02:15:04 PM
2020/06/07,14-17,0,56,02/02/2021 02:15:04 PM
2020/06/08,14-17,2,58,02/02/2021 02:15:04 PM
2020/06/09,14-17,0,58,02/02/2021 02:15:04 PM
2020/06/10,14-17,0,58,02/02/2021 02:15:04 PM
2020/06/11,14-17,1,59,02/02/2021 02:15:04 PM
2020/06/12,14-17,1,60,02/02/2021 02:15:04 PM
2020/06/13,14-17,0,60,02/02/2021 02:15:04 PM
2020/06/14,14-17,0,60,02/02/2021 02:15:04 PM
2020/06/15,14-17,2,62,02/02/2021 02:15:04 PM
2020/06/16,14-17,1,63,02/02/2021 02:15:04 PM
2020/06/17,14-17,3,66,02/02/2021 02:15:04 PM
2020/06/18,14-17,1,67,02/02/2021 02:15:04 PM
2020/06/19,14-17,2,69,02/02/2021 02:15:04 PM
2020/06/20,14-17,1,70,02/02/2021 02:15:04 PM
2020/06/21,14-17,1,71,02/02/2021 02:15:04 PM
2020/06/22,14-17,1,72,02/02/2021 02:15:04 PM
2020/06/23,14-17,6,78,02/02/2021 02:15:04 PM
2020/06/24,14-17,2,80,02/02/2021 02:15:04 PM
2020/06/25,14-17,0,80,02/02/2021 02:15:04 PM
2020/06/26,14-17,2,82,02/02/2021 02:15:04 PM
2020/06/27,14-17,1,83,02/02/2021 02:15:04 PM
2020/06/28,14-17,1,84,02/02/2021 02:15:04 PM
2020/06/29,14-17,0,84,02/02/2021 02:15:04 PM
2020/06/30,14-17,5,89,02/02/2021 02:15:04 PM
2020/07/01,14-17,6,95,02/02/2021 02:15:04 PM
2020/07/02,14-17,1,96,02/02/2021 02:15:04 PM
2020/07/03,14-17,6,102,02/02/2021 02:15:04 PM
2020/07/04,14-17,0,102,02/02/2021 02:15:04 PM
2020/07/05,14-17,2,104,02/02/2021 02:15:04 PM
2020/07/06,14-17,3,107,02/02/2021 02:15:04 PM
2020/07/07,14-17,1,108,02/02/2021 02:15:04 PM
2020/07/08,14-17,0,108,02/02/2021 02:15:04 PM
2020/07/09,14-17,2,110,02/02/2021 02:15:04 PM
2020/07/10,14-17,5,115,02/02/2021 02:15:04 PM
2020/07/11,14-17,1,116,02/02/2021 02:15:04 PM
2020/07/12,14-17,2,118,02/02/2021 02:15:04 PM
2020/07/13,14-17,6,124,02/02/2021 02:15:04 PM
2020/07/14,14-17,4,128,02/02/2021 02:15:04 PM
2020/07/15,14-17,11,139,02/02/2021 02:15:04 PM
2020/07/16,14-17,7,146,02/02/2021 02:15:04 PM
2020/07/17,14-17,5,151,02/02/2021 02:15:04 PM
2020/07/18,14-17,4,155,02/02/2021 02:15:04 PM
2020/07/19,14-17,4,159,02/02/2021 02:15:04 PM
2020/07/20,14-17,6,165,02/02/2021 02:15:04 PM
2020/07/21,14-17,0,165,02/02/2021 02:15:04 PM
2020/07/22,14-17,6,171,02/02/2021 02:15:04 PM
2020/07/23,14-17,3,174,02/02/2021 02:15:04 PM
2020/07/24,14-17,3,177,02/02/2021 02:15:04 PM
2020/07/25,14-17,2,179,02/02/2021 02:15:04 PM
2020/07/26,14-17,2,181,02/02/2021 02:15:04 PM
2020/07/27,14-17,3,184,02/02/2021 02:15:04 PM
2020/07/28,14-17,3,187,02/02/2021 02:15:04 PM
2020/07/29,14-17,4,191,02/02/2021 02:15:04 PM
2020/07/30,14-17,4,195,02/02/2021 02:15:04 PM
2020/07/31,14-17,4,199,02/02/2021 02:15:04 PM
2020/08/01,14-17,3,202,02/02/2021 02:15:04 PM
2020/08/02,14-17,4,206,02/02/2021 02:15:04 PM
2020/08/03,14-17,3,209,02/02/2021 02:15:04 PM
2020/08/04,14-17,4,213,02/02/2021 02:15:04 PM
2020/08/05,14-17,7,220,02/02/2021 02:15:04 PM
2020/08/06,14-17,3,223,02/02/2021 02:15:04 PM
2020/08/07,14-17,7,230,02/02/2021 02:15:04 PM
2020/08/08,14-17,4,234,02/02/2021 02:15:04 PM
2020/08/09,14-17,1,235,02/02/2021 02:15:04 PM
2020/08/10,14-17,3,238,02/02/2021 02:15:04 PM
2020/08/11,14-17,6,244,02/02/2021 02:15:04 PM
2020/08/12,14-17,5,249,02/02/2021 02:15:04 PM
2020/08/13,14-17,6,255,02/02/2021 02:15:04 PM
2020/08/14,14-17,2,257,02/02/2021 02:15:04 PM
2020/08/15,14-17,1,258,02/02/2021 02:15:04 PM
2020/08/16,14-17,1,259,02/02/2021 02:15:04 PM
2020/08/17,14-17,2,261,02/02/2021 02:15:04 PM
2020/08/18,14-17,3,264,02/02/2021 02:15:04 PM
2020/08/19,14-17,5,269,02/02/2021 02:15:04 PM
2020/08/20,14-17,6,275,02/02/2021 02:15:04 PM
2020/08/21,14-17,5,280,02/02/2021 02:15:04 PM
2020/08/22,14-17,2,282,02/02/2021 02:15:04 PM
2020/08/23,14-17,0,282,02/02/2021 02:15:04 PM
2020/08/24,14-17,3,285,02/02/2021 02:15:04 PM
2020/08/25,14-17,5,290,02/02/2021 02:15:04 PM
2020/08/26,14-17,8,298,02/02/2021 02:15:04 PM
2020/08/27,14-17,2,300,02/02/2021 02:15:04 PM
2020/08/28,14-17,6,306,02/02/2021 02:15:04 PM
2020/08/29,14-17,0,306,02/02/2021 02:15:04 PM
2020/08/30,14-17,1,307,02/02/2021 02:15:04 PM
2020/08/31,14-17,4,311,02/02/2021 02:15:04 PM
2020/09/01,14-17,0,311,02/02/2021 02:15:04 PM
2020/09/02,14-17,6,317,02/02/2021 02:15:04 PM
2020/09/03,14-17,8,325,02/02/2021 02:15:04 PM
